product_feature_value_id,feature_value_id
a8e1f206-b509-4180-8448-be303c0c6dd1,ff41c6fa-d1d3-461e-bc14-61438d2fe7d4
a6604afb-371c-464c-ab8d-ab5b358d3e85,3b16b9a9-28b5-4421-a419-f2c0a580a622
7999edcb-6fc5-4b81-806c-44a722c43896,41d62f31-a92e-4ff2-9981-41f3cf46ebeb
7999edcb-6fc5-4b81-806c-44a722c43896,eddb9f19-4025-4f9a-8d44-a9bf94cb562e
26c17944-9ee8-4d98-a873-02fc19ac0151,af68b454-0781-4ba1-a037-4444038ef730
85825a28-f122-4f1f-991d-d1b00e599ccc,9e87af73-6ec7-473e-86b9-93fc8311efba
85825a28-f122-4f1f-991d-d1b00e599ccc,6e7ec579-d5fc-41c8-82f1-649532a23cb4
c57fff77-b848-49a4-a52b-dd8b1d3cb17c,3b16b9a9-28b5-4421-a419-f2c0a580a622
ae6689c5-faae-4abb-83ef-5527486537ff,2baf988b-c09f-420d-b2f1-07c3f3cb565b
02eb3726-9801-474b-b754-a03183a4bbb7,dca26f5a-6485-43d1-9b87-82b066477f04
b08be22c-22e5-4383-bc27-46cb0322844a,1f33d527-6045-4358-afd9-602ae8644b43
7630585a-554e-4ed4-8bc1-56502ffad65e,3b16b9a9-28b5-4421-a419-f2c0a580a622
271070fa-06ab-4678-9651-c47208fd4a82,f4053f71-94b5-40b2-92bd-fb588127fe38
21637bc4-14b1-4ad8-8dd2-6f19f81214ff,6ca59447-c208-40e3-ab57-7edb01549cbf
4ca3ac8c-d69e-4b3b-91a4-e2e0fa93a3e0,52d84173-882a-48bc-98c2-da35a45c13c1
d77fda8e-d554-4e34-8894-d376a8fad128,02257903-92fa-4ef4-8ba7-12758b989472
628d364e-30e1-42be-aac1-310df37c4c9f,992ae373-a9bc-4ae6-9d74-7082cf0a4c12
0a7cf66a-7bed-4be4-9fd0-40a798506e3c,cde9a632-6add-43ce-8de9-84ce69637125
061d7bc8-d744-4009-afeb-f87564dbfa1b,5fc091c1-fa87-45b5-878f-8deb38c39f5e
b50205a7-dd55-4f62-8125-a1cf13ef29ac,992ae373-a9bc-4ae6-9d74-7082cf0a4c12
b50205a7-dd55-4f62-8125-a1cf13ef29ac,1f33d527-6045-4358-afd9-602ae8644b43
5a8de31f-f70f-4ab5-844e-11cb5dde39dd,ca64a6a5-167f-4dc6-a828-596ec7fb7bcf
860b91e8-3532-4a09-b663-3c6f62c1c8bd,992ae373-a9bc-4ae6-9d74-7082cf0a4c12
860b91e8-3532-4a09-b663-3c6f62c1c8bd,1f33d527-6045-4358-afd9-602ae8644b43
860b91e8-3532-4a09-b663-3c6f62c1c8bd,eddb9f19-4025-4f9a-8d44-a9bf94cb562e
860b91e8-3532-4a09-b663-3c6f62c1c8bd,69b294ca-7d15-4303-9762-216ec08f824e
d9eef00b-9588-4ff0-b1e7-c6ab818f4c7e,50d749ed-12a3-48bb-88a9-ac8403bdc400
bf7b5336-91ef-4545-b326-822b7fbb0405,6ca59447-c208-40e3-ab57-7edb01549cbf
fd131cdd-7af3-4a52-a0f1-cdad1b70da50,992ae373-a9bc-4ae6-9d74-7082cf0a4c12
fd131cdd-7af3-4a52-a0f1-cdad1b70da50,b47cb9fd-b9c9-4d77-916d-93ed0c1a1879
1af23176-db9f-4c07-9f50-4402e451c84a,f5ae86d6-7b29-42fb-b3b0-3b474b2978f5
2e033d72-7112-48b2-a9f0-e09cde6d87da,28408059-9560-428c-be43-378a604ac3e8
c0f1da21-e3f0-4ce5-99e8-b21991ca5a63,d89699f6-85db-4def-8de6-14cb07eb2c43
c0f1da21-e3f0-4ce5-99e8-b21991ca5a63,1f33d527-6045-4358-afd9-602ae8644b43
21855538-07df-454f-8179-165cbbb15003,dca26f5a-6485-43d1-9b87-82b066477f04
785e38b7-ac2b-4899-be34-7ec4217a79d1,ca64a6a5-167f-4dc6-a828-596ec7fb7bcf
12774bf7-35ee-4e85-b7f5-176e5da31583,50d749ed-12a3-48bb-88a9-ac8403bdc400
3e436e2c-cd6b-4c6b-99c4-bd9140b52243,0a2353ed-3482-4163-9ca4-46e6cf6ab717
3e436e2c-cd6b-4c6b-99c4-bd9140b52243,8ccdb142-81ed-489d-94a0-4041bd04a46e
3e436e2c-cd6b-4c6b-99c4-bd9140b52243,421187bb-ba8c-445a-a03c-e17ed8a34c0f
3e436e2c-cd6b-4c6b-99c4-bd9140b52243,1f33d527-6045-4358-afd9-602ae8644b43
a9fad628-bc5a-4ac5-8a82-4717a6c6bb7f,2407e3fc-726a-44f3-8344-0d8da811e1b8
6b7391d4-59dc-4847-b4be-737eef1e054c,6359b0bf-3af6-44e9-bf13-71c9fe0ead77
7d7e6ee4-2722-4850-ab89-e59ae30a1b43,1f33d527-6045-4358-afd9-602ae8644b43
7d7e6ee4-2722-4850-ab89-e59ae30a1b43,f4053f71-94b5-40b2-92bd-fb588127fe38
070212fd-280d-4991-98bc-7cc0d1100e24,cc81e6bc-9247-4f0e-9eb4-ca3900ac7217
5c6bed6d-2864-4e29-8af7-55c44fabfeca,3b16b9a9-28b5-4421-a419-f2c0a580a622
7ca341fb-6d3c-4384-8331-ac1d05f6587c,6ca59447-c208-40e3-ab57-7edb01549cbf
39de85a0-595a-4f82-a0ed-47b5270ad4d0,992ae373-a9bc-4ae6-9d74-7082cf0a4c12
39de85a0-595a-4f82-a0ed-47b5270ad4d0,ae92de86-1329-4de8-bbcc-f478e9f8628b
39de85a0-595a-4f82-a0ed-47b5270ad4d0,8ccdb142-81ed-489d-94a0-4041bd04a46e
39de85a0-595a-4f82-a0ed-47b5270ad4d0,0a2353ed-3482-4163-9ca4-46e6cf6ab717
295208cf-6972-435d-ab4a-db5585440acc,992ae373-a9bc-4ae6-9d74-7082cf0a4c12
66b73215-220d-492c-9bc6-4b311f8360a9,6ca59447-c208-40e3-ab57-7edb01549cbf
0c7d3e15-e627-4275-b808-25ea143d1e2e,6ca59447-c208-40e3-ab57-7edb01549cbf
2e8fed53-06d2-4605-9c84-121bbc057c32,992ae373-a9bc-4ae6-9d74-7082cf0a4c12
2e8fed53-06d2-4605-9c84-121bbc057c32,ae92de86-1329-4de8-bbcc-f478e9f8628b
28dd0e5c-aeef-479e-a469-c68cdb5f85e4,2baf988b-c09f-420d-b2f1-07c3f3cb565b
68a918ad-c299-46f4-bfe2-36cbc33e3290,20bc1485-d0c4-4b2b-b0b4-c282c203431a
0442f1a3-490e-4f93-8bdd-d2eb0801408f,1f33d527-6045-4358-afd9-602ae8644b43
1bb46318-be30-408d-85f3-8a53d0c45c8f,4519ffb7-82ab-4f7a-b4b6-5fab503a5663
6ffeb510-8b18-493b-b2da-ef1c10c9a167,6ca59447-c208-40e3-ab57-7edb01549cbf
5652c525-d745-482a-a478-81ef9b599e34,992ae373-a9bc-4ae6-9d74-7082cf0a4c12
9460eeda-9af1-4832-a3d0-dc42345c4b8b,6ca59447-c208-40e3-ab57-7edb01549cbf
b8a13a25-13e7-4c9b-9a2d-98bd78438c53,0a2353ed-3482-4163-9ca4-46e6cf6ab717
e50b70d2-6901-420c-9842-24af9c8b31f2,081dce13-ebde-49f5-95d1-a2de759b8a41
7b88039d-3462-4bbf-8fd2-fe61f01fea6a,f137d46d-5bac-404d-bfc9-d9fb8fc8a734
7b88039d-3462-4bbf-8fd2-fe61f01fea6a,992ae373-a9bc-4ae6-9d74-7082cf0a4c12
7b88039d-3462-4bbf-8fd2-fe61f01fea6a,72f27659-ea6c-40a3-9f2d-dfe7d82c853b
b5143905-946e-4e4c-b03e-3e705090faaa,992ae373-a9bc-4ae6-9d74-7082cf0a4c12
b5143905-946e-4e4c-b03e-3e705090faaa,ae92de86-1329-4de8-bbcc-f478e9f8628b
b5143905-946e-4e4c-b03e-3e705090faaa,9f6d5b2b-ac1c-4cc3-a7d1-7cedf98b7563
b68ae066-2ad9-4497-901e-c55247f6ec63,6ca59447-c208-40e3-ab57-7edb01549cbf
3b1e5b56-84b7-4624-8e9d-fc491f596b4a,38fb6d40-46f1-4b8f-8b19-6769e6e92687
9a127815-44d0-4fb5-bd79-fb8829ac8495,992ae373-a9bc-4ae6-9d74-7082cf0a4c12
9a127815-44d0-4fb5-bd79-fb8829ac8495,ae92de86-1329-4de8-bbcc-f478e9f8628b
9a127815-44d0-4fb5-bd79-fb8829ac8495,1f33d527-6045-4358-afd9-602ae8644b43
c3191e6f-3859-45c3-acc7-71c265a5abc3,89816960-209a-4338-98c2-15cd395dd76b
782b0e06-2b1a-4769-83d5-b517cea5c565,6ca59447-c208-40e3-ab57-7edb01549cbf
b5410842-3829-47a8-85e8-bca006e3e14e,efde0ce9-21df-44b4-ba54-c6d738ec2e64
b5410842-3829-47a8-85e8-bca006e3e14e,eddb9f19-4025-4f9a-8d44-a9bf94cb562e
b5410842-3829-47a8-85e8-bca006e3e14e,992ae373-a9bc-4ae6-9d74-7082cf0a4c12
b5410842-3829-47a8-85e8-bca006e3e14e,ae92de86-1329-4de8-bbcc-f478e9f8628b
b5410842-3829-47a8-85e8-bca006e3e14e,6ff9e82a-0eff-4a28-b5c4-68f943508bf2
b5410842-3829-47a8-85e8-bca006e3e14e,fc1941db-1098-4bd5-a9c7-d9fe8b94172d
adc22ad6-714b-470d-b4b9-fc25244f251c,0ee9f564-1d84-4c16-8227-802613b88a09
9247911a-5a57-4c4b-a4e5-fada4aaed683,38fb6d40-46f1-4b8f-8b19-6769e6e92687
fa286de9-41c5-4771-868d-82f875b01d1d,6bdd587c-344f-4fb7-b1c6-d48b8b15a2d1
9001505d-d937-45b2-84e2-b1a4849b1919,d89699f6-85db-4def-8de6-14cb07eb2c43
9001505d-d937-45b2-84e2-b1a4849b1919,ae92de86-1329-4de8-bbcc-f478e9f8628b
9001505d-d937-45b2-84e2-b1a4849b1919,992ae373-a9bc-4ae6-9d74-7082cf0a4c12
9001505d-d937-45b2-84e2-b1a4849b1919,6e7ec579-d5fc-41c8-82f1-649532a23cb4
a281f07a-f1ac-47b0-8a4f-90f35b1fb24e,9e87af73-6ec7-473e-86b9-93fc8311efba
a281f07a-f1ac-47b0-8a4f-90f35b1fb24e,6ff9e82a-0eff-4a28-b5c4-68f943508bf2
63b37f14-58b1-47b1-a8d6-0cb8e035432e,6ca59447-c208-40e3-ab57-7edb01549cbf
31841b8f-07b0-40c2-ad4d-4da21723ac81,b4f75e2e-aded-4dd2-8b9c-740be0e9164d
27b1f65d-001f-4a29-84be-0c1af75b0873,f137d46d-5bac-404d-bfc9-d9fb8fc8a734
27b1f65d-001f-4a29-84be-0c1af75b0873,992ae373-a9bc-4ae6-9d74-7082cf0a4c12
27b1f65d-001f-4a29-84be-0c1af75b0873,0663a94d-7fc1-4427-9cdd-86e299c0fe86
aa80ce8b-7dc6-4371-a047-c53165fbfcad,8e47f6b9-4a44-4ce0-98bf-f3e7356fa1d2
42007ad9-20d2-4859-90bb-65000f998e7a,992ae373-a9bc-4ae6-9d74-7082cf0a4c12
42007ad9-20d2-4859-90bb-65000f998e7a,0a2353ed-3482-4163-9ca4-46e6cf6ab717
617a1466-d354-4333-a923-3649dd2970bd,6ca59447-c208-40e3-ab57-7edb01549cbf
e8630dff-eb9e-49b9-93a2-2beb0d4f54b0,ae92de86-1329-4de8-bbcc-f478e9f8628b
e8630dff-eb9e-49b9-93a2-2beb0d4f54b0,992ae373-a9bc-4ae6-9d74-7082cf0a4c12
dce54391-df45-49b0-b29c-1d40e1df6d16,6ca59447-c208-40e3-ab57-7edb01549cbf
7e65dbae-2cb1-4c92-bccb-ff6670b763e0,8e47f6b9-4a44-4ce0-98bf-f3e7356fa1d2
43e191ad-325c-4ebd-9f17-3bcffdd514c8,d1c30f65-d081-40cd-91e8-193b4c51182a
6a6960b9-3372-4485-8d34-66ee220a8b51,d89699f6-85db-4def-8de6-14cb07eb2c43
6a6960b9-3372-4485-8d34-66ee220a8b51,6e7ec579-d5fc-41c8-82f1-649532a23cb4
6a6960b9-3372-4485-8d34-66ee220a8b51,eddb9f19-4025-4f9a-8d44-a9bf94cb562e
9163311b-34ea-4037-85b6-030635c6bf60,5fc091c1-fa87-45b5-878f-8deb38c39f5e
59f803b1-0a13-4392-a6ff-9c6d64545c21,6ccd09a6-df0b-427f-a639-7f3b30134426
8de975c7-214f-47ee-bd20-d545d72483e4,20bc1485-d0c4-4b2b-b0b4-c282c203431a
524a7c1e-dd08-41b4-8385-7f3160bac2b2,3b16b9a9-28b5-4421-a419-f2c0a580a622
e732a5c2-14a9-4e89-837e-0d726adc5cc2,652457ae-aab8-457a-b1a8-66deb031d7a7
12efe488-9226-49a3-a5fe-15dd853d902d,1f33d527-6045-4358-afd9-602ae8644b43
12efe488-9226-49a3-a5fe-15dd853d902d,d89699f6-85db-4def-8de6-14cb07eb2c43
8e31b83f-2f97-463e-820f-431a3724aa6d,6ca59447-c208-40e3-ab57-7edb01549cbf
21e5ba26-c9f4-4367-b3e7-eb95b49b7b78,9e87af73-6ec7-473e-86b9-93fc8311efba
21e5ba26-c9f4-4367-b3e7-eb95b49b7b78,6ff9e82a-0eff-4a28-b5c4-68f943508bf2
d1ac4182-d408-4420-9572-805471860bbf,21d8739d-25f6-48b7-a909-14d59848db24
b58ebc16-dd90-4c72-a520-70047a71aa6f,6359b0bf-3af6-44e9-bf13-71c9fe0ead77
051f18b3-d916-4ef8-82fd-d803b7164257,5fc091c1-fa87-45b5-878f-8deb38c39f5e
669ccfa3-b94c-47e9-af8e-fad7b6696514,386c578b-2a53-4c3a-b910-a980fb1773c0
7fd7f367-e95d-46bb-945a-b29c4f302a1f,c0616b1c-7741-4f55-9da3-7b115b34481c
4ccaa934-09c5-47d8-9b50-0d63eff88721,1f33d527-6045-4358-afd9-602ae8644b43
16609d21-519b-4e82-8fc1-5984f7d58f57,f413d6b6-6542-41fc-940c-6177cf5606aa
e0afd985-1c33-42ae-aa83-9a02d9455522,386c578b-2a53-4c3a-b910-a980fb1773c0
a98887ac-0674-47d2-b255-114f4fc3d54a,992ae373-a9bc-4ae6-9d74-7082cf0a4c12
a98887ac-0674-47d2-b255-114f4fc3d54a,d89699f6-85db-4def-8de6-14cb07eb2c43
a98887ac-0674-47d2-b255-114f4fc3d54a,6e7ec579-d5fc-41c8-82f1-649532a23cb4
98492c0e-29f9-40a7-bbae-5e9acdba53c8,8e47f6b9-4a44-4ce0-98bf-f3e7356fa1d2
b4065e86-f335-4f7d-abb1-cff34a2ea3e0,b4f75e2e-aded-4dd2-8b9c-740be0e9164d
8a6a954e-5ca0-4284-9e67-1ed17caaa8bd,992ae373-a9bc-4ae6-9d74-7082cf0a4c12
8a6a954e-5ca0-4284-9e67-1ed17caaa8bd,eddb9f19-4025-4f9a-8d44-a9bf94cb562e
c8a19e5a-eaaf-4bea-9f54-e3a43527c984,6ca59447-c208-40e3-ab57-7edb01549cbf
be183aed-0a2b-4333-ac97-879cc074cd1a,f137d46d-5bac-404d-bfc9-d9fb8fc8a734
be183aed-0a2b-4333-ac97-879cc074cd1a,eddb9f19-4025-4f9a-8d44-a9bf94cb562e
be183aed-0a2b-4333-ac97-879cc074cd1a,72f27659-ea6c-40a3-9f2d-dfe7d82c853b
be183aed-0a2b-4333-ac97-879cc074cd1a,6ff9e82a-0eff-4a28-b5c4-68f943508bf2
ca8a4466-5922-4bed-ab0b-cffcad0ba259,d1c30f65-d081-40cd-91e8-193b4c51182a
9eaa1a5c-daee-4545-94cc-9d2372cbbd04,1f33d527-6045-4358-afd9-602ae8644b43
c8a63510-8657-4d37-8b22-d18543d1bd2d,c7e9d8ec-9ba5-4048-82e7-c3d2ff02eb9b
95fbef8a-aed9-49fc-82a9-96ced58a8a26,6ca59447-c208-40e3-ab57-7edb01549cbf
9f1c11ed-8db0-4fc4-8c16-0aef33e3bd6b,d89699f6-85db-4def-8de6-14cb07eb2c43
9f1c11ed-8db0-4fc4-8c16-0aef33e3bd6b,0663a94d-7fc1-4427-9cdd-86e299c0fe86
9f1c11ed-8db0-4fc4-8c16-0aef33e3bd6b,3ede1470-2ccd-442a-9411-0f2f431639e4
bfec6128-e64c-433d-b103-a31c03aa8518,52796119-3d9a-42c7-bbf9-82061c9bb95d
515e66f3-a5db-4489-ae86-2787d83199bd,8d82500d-abce-4859-889f-991e369704e8
8cc69131-94c4-42b5-94ed-45a8e8b1152e,50d749ed-12a3-48bb-88a9-ac8403bdc400
19fdfb7a-31f8-4cf3-9f51-7588a0ce1b59,eddb9f19-4025-4f9a-8d44-a9bf94cb562e
19fdfb7a-31f8-4cf3-9f51-7588a0ce1b59,d89699f6-85db-4def-8de6-14cb07eb2c43
d881b6a6-9dae-40e3-b024-aaa212c7e4ef,3d947f3c-fa03-4667-b09a-25a8f2db2adb
e1593b0b-67d5-4957-81aa-fbeb1a297fff,6359b0bf-3af6-44e9-bf13-71c9fe0ead77
ee513c45-76f6-4303-a600-350f7b046b31,1fa3719f-7f49-43d3-9416-c38e10968ac8
ee513c45-76f6-4303-a600-350f7b046b31,1f33d527-6045-4358-afd9-602ae8644b43
e8a230a5-756b-431d-89e4-04dab3a61309,6ca59447-c208-40e3-ab57-7edb01549cbf
e113f486-93d6-405d-a093-a6b9cabc7ff6,992ae373-a9bc-4ae6-9d74-7082cf0a4c12
e113f486-93d6-405d-a093-a6b9cabc7ff6,fc1941db-1098-4bd5-a9c7-d9fe8b94172d
e113f486-93d6-405d-a093-a6b9cabc7ff6,0a2353ed-3482-4163-9ca4-46e6cf6ab717
e113f486-93d6-405d-a093-a6b9cabc7ff6,c12e9df5-302b-490d-8ee4-c29cb2b55541
4af263bf-8187-45e0-ab58-b4403bf5f42e,386c578b-2a53-4c3a-b910-a980fb1773c0
51c70978-cdf8-4554-a0ce-fbd69101ddc9,f413d6b6-6542-41fc-940c-6177cf5606aa
821324cb-8c63-467d-bc9a-78626da5f624,1f33d527-6045-4358-afd9-602ae8644b43
821324cb-8c63-467d-bc9a-78626da5f624,992ae373-a9bc-4ae6-9d74-7082cf0a4c12
b90ef1ab-fc1f-45b6-9226-5ad963de3647,6ff9e82a-0eff-4a28-b5c4-68f943508bf2
4269aed4-ed72-4bd0-97b2-d715c05cea58,6ca59447-c208-40e3-ab57-7edb01549cbf
9d4e9f13-350c-4ddc-9409-54212a8898fa,10ff94b7-bad0-4bf5-a0cd-921c05b38863
85013d68-ee02-49e3-a71d-92bd56b685cf,8d82500d-abce-4859-889f-991e369704e8
f045ba3c-f061-44d8-bd7c-58df8c7e878e,6ff9e82a-0eff-4a28-b5c4-68f943508bf2
e43e4f3d-e4c9-45d4-8040-b4338550ccfd,992ae373-a9bc-4ae6-9d74-7082cf0a4c12
e43e4f3d-e4c9-45d4-8040-b4338550ccfd,1f33d527-6045-4358-afd9-602ae8644b43
b4dfe338-3535-40bc-aa38-5bf9501ec0ec,ac2f7cb8-fe85-4eec-9dbd-11aab73b200d
2d20b388-7b0a-401c-8f93-e96704f4cf52,cde9a632-6add-43ce-8de9-84ce69637125
97796556-633b-4ac7-afb2-19de717b4693,5fc091c1-fa87-45b5-878f-8deb38c39f5e
d721858b-a723-4c9d-9d73-6bc5b68ba9c4,1f33d527-6045-4358-afd9-602ae8644b43
d721858b-a723-4c9d-9d73-6bc5b68ba9c4,254b263b-b58f-4212-b381-33c85da3e4c9
19c0124f-19dd-45cb-97fb-58b79dda5aa7,6ca59447-c208-40e3-ab57-7edb01549cbf
b57bb391-4166-4f1f-b799-c3b09bd772a2,992ae373-a9bc-4ae6-9d74-7082cf0a4c12
b57bb391-4166-4f1f-b799-c3b09bd772a2,ae92de86-1329-4de8-bbcc-f478e9f8628b
c217893a-2284-4ed0-ac6c-e28fa56e36e3,6ca59447-c208-40e3-ab57-7edb01549cbf
af971805-c622-4e38-ad76-7dfe6410586a,254b263b-b58f-4212-b381-33c85da3e4c9
af971805-c622-4e38-ad76-7dfe6410586a,d8552976-9336-4818-a952-a6ada26a3006
7cc0a713-bc83-4c4c-a951-a53188aeb40e,b1938d90-e95c-4a12-87a3-4e4e3b8b4658
41955bae-64fb-4c35-8d72-3f1634171120,02257903-92fa-4ef4-8ba7-12758b989472
e4aedd50-b987-446b-9764-3fdc083dcfae,386c578b-2a53-4c3a-b910-a980fb1773c0
af96568b-a260-4383-912a-a86809113c54,a558c676-742a-40c3-ab74-60a0f34d0c43
af96568b-a260-4383-912a-a86809113c54,1fa3719f-7f49-43d3-9416-c38e10968ac8
14ffc356-49b7-4a65-be2b-5e2716390aeb,40193610-2542-4d28-a63f-078467cb7f0a
a4169d3a-4e95-4ce5-8f20-693a75b49bf6,992ae373-a9bc-4ae6-9d74-7082cf0a4c12
9f32ce58-255d-49a3-ad1c-fbf1a9abfc1a,992ae373-a9bc-4ae6-9d74-7082cf0a4c12
9f32ce58-255d-49a3-ad1c-fbf1a9abfc1a,eddb9f19-4025-4f9a-8d44-a9bf94cb562e
9f32ce58-255d-49a3-ad1c-fbf1a9abfc1a,6ff9e82a-0eff-4a28-b5c4-68f943508bf2
8563876d-aa3d-4c22-b3b3-b368a36e388b,ca64a6a5-167f-4dc6-a828-596ec7fb7bcf
4ae41ce6-f3a9-4b62-aa09-5646a44d25c9,50d749ed-12a3-48bb-88a9-ac8403bdc400
d0665f94-f302-480e-9683-3d5740978b86,ca64a6a5-167f-4dc6-a828-596ec7fb7bcf
588e8cd3-d8d8-44a7-913c-727d1843fe10,02257903-92fa-4ef4-8ba7-12758b989472
c9fca643-9cb7-4e46-a61d-2677619e5044,d89699f6-85db-4def-8de6-14cb07eb2c43
c9fca643-9cb7-4e46-a61d-2677619e5044,41d62f31-a92e-4ff2-9981-41f3cf46ebeb
7b3fb524-d0f1-48aa-9d8f-f95579ed4ce6,5fc091c1-fa87-45b5-878f-8deb38c39f5e
1bfab7ea-c6ae-442e-a928-5ed70545a562,8e47f6b9-4a44-4ce0-98bf-f3e7356fa1d2
88a5b62d-6d06-4d8f-befc-e6a7d1408f66,b4f75e2e-aded-4dd2-8b9c-740be0e9164d
5859671b-666e-4af5-bd90-d1b1d173d82a,992ae373-a9bc-4ae6-9d74-7082cf0a4c12
5859671b-666e-4af5-bd90-d1b1d173d82a,1f33d527-6045-4358-afd9-602ae8644b43
5859671b-666e-4af5-bd90-d1b1d173d82a,eddb9f19-4025-4f9a-8d44-a9bf94cb562e
e8d833a3-da60-4875-9cd9-83708f3ebf2d,6ca59447-c208-40e3-ab57-7edb01549cbf
5573b777-f8d6-452d-adc3-70540efd9093,ae92de86-1329-4de8-bbcc-f478e9f8628b
0d53e389-a2ae-491c-9f3b-427550061da3,6ca59447-c208-40e3-ab57-7edb01549cbf
9c43917f-b451-4885-bf49-3e1732ca8500,992ae373-a9bc-4ae6-9d74-7082cf0a4c12
9c43917f-b451-4885-bf49-3e1732ca8500,eddb9f19-4025-4f9a-8d44-a9bf94cb562e
e3c5cefa-7d22-4d25-807c-e61c2e84ea84,6ca59447-c208-40e3-ab57-7edb01549cbf
8afbea88-e345-4099-9ee5-9e599e0e1362,d89699f6-85db-4def-8de6-14cb07eb2c43
abd37f0f-a752-4308-80be-8559c001920d,6ca59447-c208-40e3-ab57-7edb01549cbf
6605cbba-0c76-448a-8214-639c952dff91,992ae373-a9bc-4ae6-9d74-7082cf0a4c12
b7e4ff78-661b-4f31-89fa-846240fa1748,992ae373-a9bc-4ae6-9d74-7082cf0a4c12
b7e4ff78-661b-4f31-89fa-846240fa1748,6ff9e82a-0eff-4a28-b5c4-68f943508bf2
1681dc47-febc-4a4c-9e76-4c6337451dd1,c7e9d8ec-9ba5-4048-82e7-c3d2ff02eb9b
bdbd6aaf-7520-4237-a02c-15d0723ce405,d1c30f65-d081-40cd-91e8-193b4c51182a
7693da86-3b93-4799-8551-a4d4f37012ee,b4f75e2e-aded-4dd2-8b9c-740be0e9164d
1f9c9b55-303e-443d-a677-1b8b97a91896,1f33d527-6045-4358-afd9-602ae8644b43
cec22ff3-f3c2-4549-a2a3-0e97e8a98287,8e47f6b9-4a44-4ce0-98bf-f3e7356fa1d2
d034bcaa-aad6-44f5-9a4b-e016c8c138b6,9f6d5b2b-ac1c-4cc3-a7d1-7cedf98b7563
d034bcaa-aad6-44f5-9a4b-e016c8c138b6,992ae373-a9bc-4ae6-9d74-7082cf0a4c12
3d72a1cf-f7ac-4e11-8be5-5fd651f59dbd,6ca59447-c208-40e3-ab57-7edb01549cbf
1aa6e19a-f346-4fc8-83ec-2506aa9dc641,c7e9d8ec-9ba5-4048-82e7-c3d2ff02eb9b
db780224-7785-4a14-97a0-9ed6c3cd583b,d1c30f65-d081-40cd-91e8-193b4c51182a
67008dbc-c4ce-478c-bf52-fc5358e2a1c6,6ff9e82a-0eff-4a28-b5c4-68f943508bf2
67008dbc-c4ce-478c-bf52-fc5358e2a1c6,41d62f31-a92e-4ff2-9981-41f3cf46ebeb
13f2c6d1-ff15-462e-908d-ce2b6db1eaae,f413d6b6-6542-41fc-940c-6177cf5606aa
9db2e505-9212-4170-93e4-157ba85df4d6,6e7ec579-d5fc-41c8-82f1-649532a23cb4
e0e9cf09-c57f-4bf9-b41c-61701e9b9857,386c578b-2a53-4c3a-b910-a980fb1773c0
99a9ee49-14a2-4e57-a9f5-9a24d179fe78,6ca59447-c208-40e3-ab57-7edb01549cbf
399adb71-69c0-462d-98ed-447f93ad0f61,0a2353ed-3482-4163-9ca4-46e6cf6ab717
6040fe99-83a8-4647-b688-102093c1f06d,6ca59447-c208-40e3-ab57-7edb01549cbf
cc4f8152-7fda-4d4f-bc2b-f020a18a6a2b,992ae373-a9bc-4ae6-9d74-7082cf0a4c12
cc4f8152-7fda-4d4f-bc2b-f020a18a6a2b,ae92de86-1329-4de8-bbcc-f478e9f8628b
90358dee-24cd-436a-b296-f6f2884cbdcb,6ca59447-c208-40e3-ab57-7edb01549cbf
dff50503-586a-4336-92bd-1cc243f690ea,992ae373-a9bc-4ae6-9d74-7082cf0a4c12
dff50503-586a-4336-92bd-1cc243f690ea,6ff9e82a-0eff-4a28-b5c4-68f943508bf2
c1ecd322-040b-4816-86dc-fac217c87f87,0956065f-f830-46ce-8db3-7c82b0df46c0
3faec795-db43-4456-9f30-8e9f5450b9be,33f12961-e353-4d14-a7bc-4f20ffad7f00
ed44730e-3a96-4b05-9558-50c80682bf31,992ae373-a9bc-4ae6-9d74-7082cf0a4c12
ed44730e-3a96-4b05-9558-50c80682bf31,1f33d527-6045-4358-afd9-602ae8644b43
20cdda87-63f5-444c-8284-cf2718b845aa,6bdd587c-344f-4fb7-b1c6-d48b8b15a2d1
81d345f9-a295-46db-8a3d-fe7cdc859a0f,6ca59447-c208-40e3-ab57-7edb01549cbf
4254369e-08f9-49c6-a6af-c5f39607458f,992ae373-a9bc-4ae6-9d74-7082cf0a4c12
4254369e-08f9-49c6-a6af-c5f39607458f,ae92de86-1329-4de8-bbcc-f478e9f8628b
4254369e-08f9-49c6-a6af-c5f39607458f,6ff9e82a-0eff-4a28-b5c4-68f943508bf2
4254369e-08f9-49c6-a6af-c5f39607458f,eddb9f19-4025-4f9a-8d44-a9bf94cb562e
3150a4c7-ddc9-4fba-9732-c0311585f62d,992ae373-a9bc-4ae6-9d74-7082cf0a4c12
3150a4c7-ddc9-4fba-9732-c0311585f62d,fc1941db-1098-4bd5-a9c7-d9fe8b94172d
3150a4c7-ddc9-4fba-9732-c0311585f62d,0a2353ed-3482-4163-9ca4-46e6cf6ab717
3150a4c7-ddc9-4fba-9732-c0311585f62d,c12e9df5-302b-490d-8ee4-c29cb2b55541
6eb2b65b-aaad-42b1-8b42-d09ee900bdc0,6ca59447-c208-40e3-ab57-7edb01549cbf
eb7d86fb-c4dc-4e4f-bdee-3ac23fa5acee,1f33d527-6045-4358-afd9-602ae8644b43
eb7d86fb-c4dc-4e4f-bdee-3ac23fa5acee,eddb9f19-4025-4f9a-8d44-a9bf94cb562e
